Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Advances in Computational Collective Intelligence","Communications in Computer and Information Science","","","","10.1007/978-3-030-63119-2","Dr. Marcin HernesKrystian WojtkiewiczProf. Dr. Edward Szczerbicki","2020","http://link.springer.com/book/10.1007/978-3-030-63119-2","Book"
"The State of the Art in Computational Intelligence","Advances in Soft Computing","","","","10.1007/978-3-7908-1844-4","Ass. Prof. Dr. Peter SinčákDr. Ján VaščákProf. Dr. Vladimír KvasničkaProf. Dr. Radko Mesiar","2000","http://link.springer.com/book/10.1007/978-3-7908-1844-4","Book"
"Image Analysis and Processing","Lecture Notes in Computer Science","","","","10.1007/3-540-63507-6","Alberto Del Bimbo","1997","http://link.springer.com/book/10.1007/3-540-63507-6","Book"
"Knowledge Discovery in Databases: PKDD 2003","Lecture Notes in Computer Science","","","","10.1007/b13634","Nada LavračDragan GambergerLjupčo TodorovskiHendrik Blockeel","2003","http://link.springer.com/book/10.1007/b13634","Book"
"Design, User Experience, and Usability:  Design for Contemporary Technological Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78227-6","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2021","http://link.springer.com/book/10.1007/978-3-030-78227-6","Book"
"Medical Image Computing and Computer-Assisted Intervention – MICCAI 2015","Lecture Notes in Computer Science","","","","10.1007/978-3-319-24574-4","Nassir NavabJoachim HorneggerWilliam M. WellsAlejandro F. Frangi","2015","http://link.springer.com/book/10.1007/978-3-319-24574-4","Book"
"Information Security Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-56549-1","Dooho ChoiSylvain Guilley","2017","http://link.springer.com/book/10.1007/978-3-319-56549-1","Book"
"Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00533-7","Ph.D. Marco DorigoMauro BirattariChristian BlumAnders L. ChristensenAndreagiovanni ReinaDr. Vito Trianni","2018","http://link.springer.com/book/10.1007/978-3-030-00533-7","Book"
"Natural Language Processing and Chinese Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88483-3","Lu WangYansong FengYu HongRuifang He","2021","http://link.springer.com/book/10.1007/978-3-030-88483-3","Book"
"Motion in Games","Lecture Notes in Computer Science","","","","10.1007/978-3-642-16958-8","Ronan BoulicYiorgos ChrysanthouTaku Komura","2010","http://link.springer.com/book/10.1007/978-3-642-16958-8","Book"
"KI-98: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/BFb0095422","Otthein HerzogAndreas Günter","1998","http://link.springer.com/book/10.1007/BFb0095422","Book"
"Recent Challenges in Intelligent Information and Database Systems","Communications in Computer and Information Science","","","","10.1007/978-981-16-1685-3","Prof. Dr. Tzung-Pei HongKrystian WojtkiewiczRathachai ChawuthaiProf. Pawel Sitek","2021","http://link.springer.com/book/10.1007/978-981-16-1685-3","Book"
"Articulated Motion and Deformable Objects","Lecture Notes in Computer Science","","","","10.1007/11789239","Francisco J. PeralesRobert B. Fisher","2006","http://link.springer.com/book/10.1007/11789239","Book"
"Sense, Feel, Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-98388-8","Carmelo ArditoRosa LanzilottiAlessio MaliziaProf. Marta LarusdottirLucio Davide SpanoDr. José CamposMorten HertzumTilo MentlerJosé Abdelnour NoceraDr. Lara PiccoloStefan SauerGerrit van der Veer","2022","http://link.springer.com/book/10.1007/978-3-030-98388-8","Book"
"Knowledge Graph and Semantic Computing: Semantic, Knowledge, and Linked Big Data","Communications in Computer and Information Science","","","","10.1007/978-981-10-3168-7","Huajun ChenHeng JiLe SunHaixun WangTieyun QianTong Ruan","2016","http://link.springer.com/book/10.1007/978-981-10-3168-7","Book"
"Web Technologies and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-29426-6","Hua WangLei ZouGuangyan HuangJing HeChaoyi PangHao Lan ZhangDongyan ZhaoZhuang Yi","2012","http://link.springer.com/book/10.1007/978-3-642-29426-6","Book"
"Genetic Programming","Lecture Notes in Computer Science","","","","10.1007/b75085","Riccardo PoliWolfgang BanzhafWilliam B. LangdonJulian MillerPeter NordinTerence C. Fogarty","2000","http://link.springer.com/book/10.1007/b75085","Book"
"MultiMedia Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-319-73603-7","Prof. Dr. Klaus SchoeffmannThanarat H. ChalidabhongseChong Wah NgoProf. Dr. Supavadee AramvithNoel E. O’ConnorYo-Sung HoMoncef GabboujProf. Ahmed Elgammal","2018","http://link.springer.com/book/10.1007/978-3-319-73603-7","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-030-50029-0","Simon BliudzeLaura Bocchi","2020","http://link.springer.com/book/10.1007/978-3-030-50029-0","Book"
"Applications of Artificial Intelligence and Machine Learning","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-3067-5","Ankur ChoudharyArun Prakash AgrawalRajasvaran LogeswaranDr. Bhuvan Unhelkar","2021","http://link.springer.com/book/10.1007/978-981-16-3067-5","Book"
"Cyberspace Safety and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-030-01689-0","Arcangelo CastiglioneProf. Dr. Florin PopMassimo FiccoFrancesco Palmieri","2018","http://link.springer.com/book/10.1007/978-3-030-01689-0","Book"
"Professional Knowledge Management","Lecture Notes in Computer Science","","","","10.1007/11590019","Klaus-Dieter AlthoffAndreas DengelRalph BergmannMarkus NickThomas Roth-Berghofer","2005","http://link.springer.com/book/10.1007/11590019","Book"
"Human Behavior Understanding","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11839-0","Hyun Soo ParkAlbert Ali SalahYong Jae LeeLouis-Philippe MorencyYaser SheikhRita Cucchiara","2014","http://link.springer.com/book/10.1007/978-3-319-11839-0","Book"
"Progress in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86230-5","Goreti MarreirosFrancisco S. MeloNuno LauHenrique Lopes CardosoProf. Luís Paulo Reis","2021","http://link.springer.com/book/10.1007/978-3-030-86230-5","Book"
"Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-85910-7","Alexandre DolguiProf. Alain BernardDavid LemoineGregor von CieminskiDavid Romero","2021","http://link.springer.com/book/10.1007/978-3-030-85910-7","Book"
"Latent Variable Analysis and Signal Separation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-93764-9","Yannick DevilleSharon GannotRussell MasonProf. Dr. Mark D. PlumbleyDominic Ward","2018","http://link.springer.com/book/10.1007/978-3-319-93764-9","Book"
"Learning and Intelligent Optimization","Lecture Notes in Computer Science","","","","10.1007/978-3-319-69404-7","Roberto BattitiDmitri E. KvasovYaroslav D. Sergeyev","2017","http://link.springer.com/book/10.1007/978-3-319-69404-7","Book"
"Developments in Language Theory","Lecture Notes in Computer Science","","","","10.1007/978-3-642-22321-1","Giancarlo MauriAlberto Leporati","2011","http://link.springer.com/book/10.1007/978-3-642-22321-1","Book"
"Business Process Management: Blockchain and Robotic Process Automation Forum","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-58779-6","Aleksandre AsatianiProf. José María GarcíaNina HelanderAndrés Jiménez-RamírezProf. Agnes KoschmiderJan MendlingDr. Giovanni MeroniProf. Dr. Hajo A. Reijers","2020","http://link.springer.com/book/10.1007/978-3-030-58779-6","Book"
"AI '88","Lecture Notes in Computer Science","","","","10.1007/3-540-52062-7","Christopher J. BarterMichael J. Brooks","1990","http://link.springer.com/book/10.1007/3-540-52062-7","Book"
"Activity Monitoring by Multiple Distributed Sensing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-13323-2","Pier Luigi MazzeoPaolo SpagnoloThomas B. Moeslund","2014","http://link.springer.com/book/10.1007/978-3-319-13323-2","Book"
"Second Generation Expert Systems","","","","","10.1007/978-3-642-77927-5","Jean-Marc DavidJean-Paul KrivineReid Simmons","1993","http://link.springer.com/book/10.1007/978-3-642-77927-5","Book"
"Augmented Environments for Computer-Assisted Interventions","Lecture Notes in Computer Science","","","","10.1007/978-3-642-32630-1","Cristian A. LinteJohn T. MooreElvis C. S. ChenDavid R. Holmes III","2012","http://link.springer.com/book/10.1007/978-3-642-32630-1","Book"
"Data Analysis, Machine Learning and Applications","Studies in Classification, Data Analysis, and Knowledge Organization","","","","10.1007/978-3-540-78246-9","Christine PreisachProfessor Dr. Hans BurkhardtProfessor Dr. Lars Schmidt-ThiemeProfessor Dr. Reinhold Decker","2008","http://link.springer.com/book/10.1007/978-3-540-78246-9","Book"
"Intelligence Science and Big Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-02698-1","Yuxin PengProf. Kai YuJiwen LuXingpeng Jiang","2018","http://link.springer.com/book/10.1007/978-3-030-02698-1","Book"
"Disinformation in Open Online Media","Lecture Notes in Computer Science","","","","10.1007/978-3-030-39627-5","Dr. Christian GrimmeAssist. Prof. Mike PreussDr. Frank W. TakesAnnie Waldherr","2020","http://link.springer.com/book/10.1007/978-3-030-39627-5","Book"
"Information Processing in Medical Imaging","Lecture Notes in Computer Science","","","","10.1007/3-540-48714-X","Attila KubaMartin ŠáamalAndrew Todd-Pokropek","1999","http://link.springer.com/book/10.1007/3-540-48714-X","Book"
"Advances in Intelligent Data Analysis","Lecture Notes in Computer Science","","","","10.1007/3-540-48412-4","David J. HandJoost N. KokMichael R. Berthold","1999","http://link.springer.com/book/10.1007/3-540-48412-4","Book"
"Advances in Artificial Life","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74913-4","Fernando Almeida e CostaLuis Mateus RochaErnesto CostaInman HarveyAntónio Coutinho","2007","http://link.springer.com/book/10.1007/978-3-540-74913-4","Book"
"Tasks and Methods in Applied Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/3-540-64574-8","Angel Pasqual del PobilJosé MiraMoonis Ali","1998","http://link.springer.com/book/10.1007/3-540-64574-8","Book"
"Intelligent Computing","Lecture Notes in Computer Science","","","","10.1007/11816157","De-Shuang HuangKang LiGeorge William Irwin","2006","http://link.springer.com/book/10.1007/11816157","Book"
"Neural Information Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-04182-3","Long ChengAndrew Chi Sing LeungDr. Seiichi Ozawa","2018","http://link.springer.com/book/10.1007/978-3-030-04182-3","Book"
"Structured Object-Oriented Formal Language and Method","Lecture Notes in Computer Science","","","","10.1007/978-3-030-41418-4","Huaikou MiaoCong TianDr. Shaoying LiuDr. Zhenhua Duan","2020","http://link.springer.com/book/10.1007/978-3-030-41418-4","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/3-540-63166-6","Orna Grumberg","1997","http://link.springer.com/book/10.1007/3-540-63166-6","Book"
"Pattern Recognition and Image Analysis","Lecture Notes in Computer Science","","","","10.1007/11552499","Sameer SinghManeesha SinghChid AptePetra Perner","2005","http://link.springer.com/book/10.1007/11552499","Book"
"Discovery Science","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46307-0","Toon CaldersMichelangelo CeciDonato Malerba","2016","http://link.springer.com/book/10.1007/978-3-319-46307-0","Book"
"Contemporary Computing","Communications in Computer and Information Science","","","","10.1007/978-3-642-22606-9","Srinivas AluruSanghamitra BandyopadhyayUmit V. CatalyurekDevdatt P. DubhashiPhillip H. JonesManish ParasharBertil Schmidt","2011","http://link.springer.com/book/10.1007/978-3-642-22606-9","Book"
"Computer Science Logic","Lecture Notes in Computer Science","","","","10.1007/3-540-44622-2","Peter G. CloteHelmut Schwichtenberg","2000","http://link.springer.com/book/10.1007/3-540-44622-2","Book"
"Advances in Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-61824-1","Ying TanHideyuki TakagiYuhui Shi","2017","http://link.springer.com/book/10.1007/978-3-319-61824-1","Book"
"Advances of Science and Technology","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-93709-6","Mulatu Liyew Berihun","2022","http://link.springer.com/book/10.1007/978-3-030-93709-6","Book"
"Algorithmic Learning Theory","Lecture Notes in Computer Science","","","","10.1007/978-3-319-24486-0","Kamalika ChaudhuriCLAUDIO GENTILESandra Zilles","2015","http://link.springer.com/book/10.1007/978-3-319-24486-0","Book"
"Advances in Case-Based Reasoning","Lecture Notes in Computer Science","","","","10.1007/BFb0020597","Ian SmithBoi Faltings","1996","http://link.springer.com/book/10.1007/BFb0020597","Book"
"Algorithmic Learning Theory","Lecture Notes in Computer Science","","","","10.1007/3-540-61863-5","Setsuo ArikawaArun K. Sharma","1996","http://link.springer.com/book/10.1007/3-540-61863-5","Book"
"Human Aspects of IT for the Aged Population. Healthy and Active Aging","Lecture Notes in Computer Science","","","","10.1007/978-3-319-39949-2","Jia ZhouGavriel Salvendy","2016","http://link.springer.com/book/10.1007/978-3-319-39949-2","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-32065-2","Prof. Klaus-Dieter ScheweDr. Neeraj Kumar Singh","2019","http://link.springer.com/book/10.1007/978-3-030-32065-2","Book"
"Artificial Immune Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03246-2","Paul S. AndrewsJon TimmisNick D. L. OwensUwe AickelinEmma HartAndrew HoneAndy M. Tyrrell","2009","http://link.springer.com/book/10.1007/978-3-642-03246-2","Book"
"Computer Vision Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-20904-3","Lazaros NalpantidisVolker KrügerJan-Olof EklundhAntonios Gasteratos","2015","http://link.springer.com/book/10.1007/978-3-319-20904-3","Book"
"KI 2004: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/b100351","Susanne BiundoThom FrühwirthGünther Palm","2004","http://link.springer.com/book/10.1007/b100351","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49956-7","Jesus CarreteroJavier Garcia-BlasVictor GergelVladimir VoevodinIosif MeyerovJuan A. Rico-GallegoJuan C. Díaz-MartínPedro AlonsoJuan DurilloJosé Daniel Garcia SánchezAlexey L. LastovetskyFabrizio MarozzoQin LiuZakirul Alam BhuiyanKarl FürlingerJosef WeidendorferJosé Gracia","2016","http://link.springer.com/book/10.1007/978-3-319-49956-7","Book"
"Diagrammatic Representation and Inference","Lecture Notes in Computer Science","","","","10.1007/11783183","Dave Barker-PlummerRichard CoxNik Swoboda","2006","http://link.springer.com/book/10.1007/11783183","Book"
"Applications of Evolutionary Computing","Lecture Notes in Computer Science","","","","10.1007/3-540-46004-7","Stefano CagnoniJens GottliebEmma HartMartin MiddendorfGünther R. Raidl","2002","http://link.springer.com/book/10.1007/3-540-46004-7","Book"
