Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Computational Methods in Systems Biology","Lecture Notes in Computer Science","","","","10.1007/11885191","Corrado Priami","2006","http://link.springer.com/book/10.1007/11885191","Book"
"Requirements Engineering: Foundation for Software Quality","Lecture Notes in Computer Science","","","","10.1007/978-3-030-44429-7","Nazim MadhavjiLiliana PasqualePh.D. Alessio FerrariStefania Gnesi","2020","http://link.springer.com/book/10.1007/978-3-030-44429-7","Book"
"Reliable Software Technologies – Ada-Europe 2008","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68624-8","Fabrice KordonTullio Vardanega","2008","http://link.springer.com/book/10.1007/978-3-540-68624-8","Book"
"Applications of Evolutionary Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-12242-2","Cecilia Di ChioAnthony BrabazonGianni A. Di CaroMarc EbnerMuddassar FarooqAndreas FinkJörn GrahlGary GreenfieldPenousal MachadoMichael O’NeillErnesto TarantinoNeil Urquhart","2010","http://link.springer.com/book/10.1007/978-3-642-12242-2","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-35873-9","Roberto GiacobazziJosh BerdineIsabella Mastroeni","2013","http://link.springer.com/book/10.1007/978-3-642-35873-9","Book"
"Verified Software: Theories, Tools, Experiments","Lecture Notes in Computer Science","","","","10.1007/978-3-642-27705-4","Rajeev JoshiPeter MüllerAndreas Podelski","2012","http://link.springer.com/book/10.1007/978-3-642-27705-4","Book"
"Abstract State Machines - Theory and Applications","Lecture Notes in Computer Science","","","","10.1007/3-540-44518-8","Yuri GurevichPhilipp W. KutterMartin OderskyLothar Thiele","2000","http://link.springer.com/book/10.1007/3-540-44518-8","Book"
"Stabilization, Safety, and Security of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-03089-0","Teruo HigashinoYoshiaki KatayamaToshimitsu MasuzawaMaria Potop-ButucaruMasafumi Yamashita","2013","http://link.springer.com/book/10.1007/978-3-319-03089-0","Book"
"Software Quality. Software and Systems Quality in Distributed and Mobile Environments","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-13251-8","Dietmar WinklerStefan BifflJohannes Bergsmann","2015","http://link.springer.com/book/10.1007/978-3-319-13251-8","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33078-0","Yang XiangIvan StojmenovicBernady O. ApduhanGuojun WangKoji NakanoAlbert Zomaya","2012","http://link.springer.com/book/10.1007/978-3-642-33078-0","Book"
"Cloud Computing and Services Science","Communications in Computer and Information Science","","","","10.1007/978-3-030-29193-8","Víctor Méndez MuñozDonald FergusonDr. Markus HelfertClaus Pahl","2019","http://link.springer.com/book/10.1007/978-3-030-29193-8","Book"
"Transactions on Aspect-Oriented Software Development II","Lecture Notes in Computer Science","","","","10.1007/11922827","Awais RashidMehmet Aksit","2006","http://link.springer.com/book/10.1007/11922827","Book"
"Computer Performance Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02924-0","Jeremy T. Bradley","2009","http://link.springer.com/book/10.1007/978-3-642-02924-0","Book"
"Tools and Algorithms for the Construction and Analysis of Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-46002-0","Joost-Pieter KatoenPerdita Stevens","2002","http://link.springer.com/book/10.1007/3-540-46002-0","Book"
"Reliable Software Technologies – Ada-Europe 2017","Lecture Notes in Computer Science","","","","10.1007/978-3-319-60588-3","Johann BliebergerMarkus Bader","2017","http://link.springer.com/book/10.1007/978-3-319-60588-3","Book"
"Requirements Engineering: Foundation for Software Quality","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28714-5","Björn RegnellDaniela Damian","2012","http://link.springer.com/book/10.1007/978-3-642-28714-5","Book"
"Precision Assembly in the Digital Age","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-05931-6","Svetan Ratchev","2019","http://link.springer.com/book/10.1007/978-3-030-05931-6","Book"
"Functional and Constraint Logic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-11999-6","Santiago Escobar","2010","http://link.springer.com/book/10.1007/978-3-642-11999-6","Book"
"Codes, Cryptology and Information Security","Lecture Notes in Computer Science","","","","10.1007/978-3-030-16458-4","Prof. Dr. Claude CarletDr. Sylvain GuilleyProf. Abderrahmane NitajEl Mamoun Souidi","2019","http://link.springer.com/book/10.1007/978-3-030-16458-4","Book"
"Mathematics of Program Construction","Lecture Notes in Computer Science","","","","10.1007/978-3-540-70594-9","Philippe AudebaudChristine Paulin-Mohring","2008","http://link.springer.com/book/10.1007/978-3-540-70594-9","Book"
"Green and Smart Technology with Sensor Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-35251-5","Hyun-seob ChoTai-hoon KimSabah MohammedHojjat AdeliMyoung-kwan OhKeun-Wang Lee","2012","http://link.springer.com/book/10.1007/978-3-642-35251-5","Book"
"Integrated Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73210-5","Jim DaviesJeremy Gibbons","2007","http://link.springer.com/book/10.1007/978-3-540-73210-5","Book"
"Extreme Programming and Agile Processes in Software Engineering","Lecture Notes in Computer Science","","","","10.1007/11774129","Pekka AbrahamssonMichele MarchesiGiancarlo Succi","2006","http://link.springer.com/book/10.1007/11774129","Book"
"Verified Software: Theories, Tools and Experiments","Lecture Notes in Computer Science","","","","10.1007/978-3-319-12154-3","Dimitra GiannakopoulouDaniel Kroening","2014","http://link.springer.com/book/10.1007/978-3-319-12154-3","Book"
"Advances in Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33999-8","Silvana CastanoPanos VassiliadisLaks V. LakshmananMong Li Lee","2012","http://link.springer.com/book/10.1007/978-3-642-33999-8","Book"
"Agile Processes in Software Engineering and Extreme Programming","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-20677-1","Alberto SillittiOrit HazzanEmily BacheXavier Albaladejo","2011","http://link.springer.com/book/10.1007/978-3-642-20677-1","Book"
"ECOOP 2012 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31057-7","James Noble","2012","http://link.springer.com/book/10.1007/978-3-642-31057-7","Book"
"Recent Trends in Data Type Specification","Lecture Notes in Computer Science","","","","10.1007/3-540-56379-2","Michel BidoitChristine Choppy","1993","http://link.springer.com/book/10.1007/3-540-56379-2","Book"
"Declarative Agent Languages and Technologies","Lecture Notes in Computer Science","","","","10.1007/b97923","João LeiteAndrea OmiciniLeon SterlingPaolo Torroni","2004","http://link.springer.com/book/10.1007/b97923","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-41366-7","Alfredo CuzzocreaSofian Maabout","2013","http://link.springer.com/book/10.1007/978-3-642-41366-7","Book"
"The Semantic Web: Research and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68234-9","Sean BechhoferManfred HauswirthJörg HoffmannManolis Koubarakis","2008","http://link.springer.com/book/10.1007/978-3-540-68234-9","Book"
"Software Business","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-69191-6","Arto OjalaHelena Holmström OlssonKarl Werder","2017","http://link.springer.com/book/10.1007/978-3-319-69191-6","Book"
"ECOOP 2007 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73589-2","Erik Ernst","2007","http://link.springer.com/book/10.1007/978-3-540-73589-2","Book"
"Network Control and Optimization","Lecture Notes in Computer Science","","","","10.1007/978-3-642-00393-6","Eitan AltmanAugustin Chaintreau","2009","http://link.springer.com/book/10.1007/978-3-642-00393-6","Book"
"Implementation and Application of Functional Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-16478-1","Marco T. MorazánSven-Bodo Scholz","2010","http://link.springer.com/book/10.1007/978-3-642-16478-1","Book"
"Safety-Critical Systems: Problems, Process and Practice","","","","","10.1007/978-1-84882-349-5","Chris DaleTom Anderson","2009","http://link.springer.com/book/10.1007/978-1-84882-349-5","Book"
"Model-Driven Engineering and Software Development","Communications in Computer and Information Science","","","","10.1007/978-3-319-25156-1","Slimane HammoudiLuís Ferreira PiresJoaquim FilipeRui César das Neves","2015","http://link.springer.com/book/10.1007/978-3-319-25156-1","Book"
"Formal Approaches to Software Testing","Lecture Notes in Computer Science","","","","10.1007/11759744","Wolfgang GrieskampCarsten Weise","2006","http://link.springer.com/book/10.1007/11759744","Book"
"Formal Methods and Software Development","Lecture Notes in Computer Science","","","","10.1007/3-540-15199-0","Hartmut EhrigChristiane FloydMaurice NivatJames Thatcher","1985","http://link.springer.com/book/10.1007/3-540-15199-0","Book"
"Wireless Sensor Networks","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28169-3","Gian Pietro PiccoWendi Heinzelman","2012","http://link.springer.com/book/10.1007/978-3-642-28169-3","Book"
"Cloud Computing and Services Science","Communications in Computer and Information Science","","","","10.1007/978-3-319-29582-4","Markus HelfertVíctor Méndez MuñozDonald Ferguson","2016","http://link.springer.com/book/10.1007/978-3-319-29582-4","Book"
"Recent Trends in Algebraic Development Techniques","Lecture Notes in Computer Science","","","","10.1007/978-3-319-72044-9","Phillip JamesProf. Markus Roggenbach","2017","http://link.springer.com/book/10.1007/978-3-319-72044-9","Book"
"Reliable Software Technologiey – Ada-Europe 2010","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13550-7","Jorge RealTullio Vardanega","2010","http://link.springer.com/book/10.1007/978-3-642-13550-7","Book"
"Computational Science and Its Applications – ICCSA 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-42108-7","Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A.C. RochaCarmelo M. TorreDavid TaniarBernady O. ApduhanElena StankovaShangguang Wang","2016","http://link.springer.com/book/10.1007/978-3-319-42108-7","Book"
"Advanced Computing, Networking and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-642-29280-4","P. Santhi ThilagamAlwyn Roshan PaisK. ChandrasekaranN. Balakrishnan","2012","http://link.springer.com/book/10.1007/978-3-642-29280-4","Book"
"Automated Deduction – CADE 26","Lecture Notes in Computer Science","","","","10.1007/978-3-319-63046-5","Leonardo de Moura","2017","http://link.springer.com/book/10.1007/978-3-319-63046-5","Book"
"Model Driven Engineering Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/11880240","Oscar NierstraszJon WhittleDavid HarelGianna Reggio","2006","http://link.springer.com/book/10.1007/11880240","Book"
"Distributed, Parallel and Biologically Inspired Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-642-15234-4","Mike HincheyBernd KleinjohannLisa KleinjohannPeter A. LindsayFranz J. RammigJon TimmisMarilyn Wolf","2010","http://link.springer.com/book/10.1007/978-3-642-15234-4","Book"
"Public-Key Cryptography – PKC 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-030-97121-2","Dr. Goichiro HanaokaJunji ShikataYohei Watanabe","2022","http://link.springer.com/book/10.1007/978-3-030-97121-2","Book"
"Web Information Systems Engineering – WISE 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11746-1","Boualem BenatallahAzer BestavrosYannis ManolopoulosAthena VakaliYanchun Zhang","2014","http://link.springer.com/book/10.1007/978-3-319-11746-1","Book"
"Software Process Technology","Lecture Notes in Computer Science","","","","10.1007/BFb0017495","Jean-Claude Derniame","1992","http://link.springer.com/book/10.1007/BFb0017495","Book"
"Mathematical and Computational Oncology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-35210-3","George BebisTakis BenosKen ChenKatharina JahnErnesto Lima","2019","http://link.springer.com/book/10.1007/978-3-030-35210-3","Book"
"Coordination, Organizations, Institutions, and Norms in Agent Systems XI","Lecture Notes in Computer Science","","","","10.1007/978-3-319-42691-4","Virginia DignumPablo NoriegaMurat SensoyJaime Simão Sichman","2016","http://link.springer.com/book/10.1007/978-3-319-42691-4","Book"
"Ambient Assisted Living and Home Care","Lecture Notes in Computer Science","","","","10.1007/978-3-642-35395-6","José BravoRamón HervásMarcela Rodríguez","2012","http://link.springer.com/book/10.1007/978-3-642-35395-6","Book"
"Logic for Programming, Artificial Intelligence, and Reasoning","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89439-1","Iliano CervesatoHelmut VeithAndrei Voronkov","2008","http://link.springer.com/book/10.1007/978-3-540-89439-1","Book"
"Web Information Systems Engineering – WISE 2017","Lecture Notes in Computer Science","","","","10.1007/978-3-319-68783-4","Athman BouguettayaProf. Yunjun GaoAndrey KlimenkoLu ChenXiangliang ZhangFedor DzerzhinskiyWeijia JiaStanislav V. KlimenkoQing Li","2017","http://link.springer.com/book/10.1007/978-3-319-68783-4","Book"
"Computational Methods in Systems Biology","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75140-3","Muffy CalderStephen Gilmore","2007","http://link.springer.com/book/10.1007/978-3-540-75140-3","Book"
"Integrated Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-319-33693-0","Erika ÁbrahámMarieke Huisman","2016","http://link.springer.com/book/10.1007/978-3-319-33693-0","Book"
"Intelligence in Services and Networks: Technology for Cooperative Competition","Lecture Notes in Computer Science","","","","10.1007/3-540-63135-6","Al MulleryMichel BessonMario CampolargoRoberta GobbiRick Reed","1997","http://link.springer.com/book/10.1007/3-540-63135-6","Book"
"Recent Trends in Algebraic Development Techniques","Lecture Notes in Computer Science","","","","10.1007/b107129","José Luiz FiadeiroPeter D. MossesFernando Orejas","2005","http://link.springer.com/book/10.1007/b107129","Book"
"Bioinspired Models of Network, Information, and Computing Systems","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-12808-0","Eitan AltmanIacopo CarreraRachid El-AzouziEmma HartYezekael Hayel","2010","http://link.springer.com/book/10.1007/978-3-642-12808-0","Book"
